Student's First name,Student's Last name,Username,Password,Class key
Perf Child 655,Test,perfchild_account_0410_s1_655,Compro11,6YNC-TLz9
Perf Child 656,Test,perfchild_account_0410_s1_656,Compro11,HWjs-47Cy
Perf Child 657,Test,perfchild_account_0410_s1_657,Compro11,N2pe-6gPV
Perf Child 658,Test,perfchild_account_0410_s1_658,Compro11,f3qE-3gDn
Perf Child 659,Test,perfchild_account_0410_s1_659,Compro11,bGp8-Y69J
Perf Child 660,Test,perfchild_account_0410_s1_660,Compro11,T8Mo-udhD
Perf Child 661,Test,perfchild_account_0410_s1_661,Compro11,mTx6-bM8c
Perf Child 662,Test,perfchild_account_0410_s1_662,Compro11,PAgL-9JH9
Perf Child 663,Test,perfchild_account_0410_s1_663,Compro11,X34b-7vtY
Perf Child 664,Test,perfchild_account_0410_s1_664,Compro11,axU2-ck2P
Perf Child 665,Test,perfchild_account_0410_s1_665,Compro11,yf84-8M8g
Perf Child 666,Test,perfchild_account_0410_s1_666,Compro11,ed6M-7sn2
Perf Child 667,Test,perfchild_account_0410_s1_667,Compro11,WVuK-c42r
Perf Child 668,Test,perfchild_account_0410_s1_668,Compro11,9Krj-3HsN
Perf Child 669,Test,perfchild_account_0410_s1_669,Compro11,xR6J-2eCF
Perf Child 670,Test,perfchild_account_0410_s1_670,Compro11,QoA7-487G
Perf Child 671,Test,perfchild_account_0410_s1_671,Compro11,2ioG-Pqan
Perf Child 672,Test,perfchild_account_0410_s1_672,Compro11,n4F6-FLe9
Perf Child 673,Test,perfchild_account_0410_s1_673,Compro11,FpUy-YC2Y
Perf Child 674,Test,perfchild_account_0410_s1_674,Compro11,7Cw3-BdFG
Perf Child 675,Test,perfchild_account_0410_s1_675,Compro11,ktQ4-68g4
Perf Child 676,Test,perfchild_account_0410_s1_676,Compro11,i49J-dryD
Perf Child 677,Test,perfchild_account_0410_s1_677,Compro11,dv8k-gpCi
Perf Child 678,Test,perfchild_account_0410_s1_678,Compro11,QbBM-eN9T
Perf Child 679,Test,perfchild_account_0410_s1_679,Compro11,dBN3-pf7y
Perf Child 680,Test,perfchild_account_0410_s1_680,Compro11,8Y8u-mayL
Perf Child 681,Test,perfchild_account_0410_s1_681,Compro11,Cp7n-iMk2
Perf Child 682,Test,perfchild_account_0410_s1_682,Compro11,8XiT-oxcr
Perf Child 683,Test,perfchild_account_0410_s1_683,Compro11,JM6U-7iGp
Perf Child 684,Test,perfchild_account_0410_s1_684,Compro11,aX7J-xoT3
Perf Child 685,Test,perfchild_account_0410_s1_685,Compro11,6ryh-jk9D
Perf Child 686,Test,perfchild_account_0410_s1_686,Compro11,Ka6D-fuCu
Perf Child 687,Test,perfchild_account_0410_s1_687,Compro11,4kRE-4jb9
Perf Child 688,Test,perfchild_account_0410_s1_688,Compro11,XJs6-24X8
Perf Child 689,Test,perfchild_account_0410_s1_689,Compro11,7K7N-eu2A
Perf Child 690,Test,perfchild_account_0410_s1_690,Compro11,bCBj-a8xa
Perf Child 691,Test,perfchild_account_0410_s1_691,Compro11,k2Aj-ZPnw
Perf Child 692,Test,perfchild_account_0410_s1_692,Compro11,2gvP-Mfdx
Perf Child 693,Test,perfchild_account_0410_s1_693,Compro11,pW32-X7UA
Perf Child 694,Test,perfchild_account_0410_s1_694,Compro11,p93Y-fg2x
Perf Child 695,Test,perfchild_account_0410_s1_695,Compro11,j63P-gWvk
Perf Child 696,Test,perfchild_account_0410_s1_696,Compro11,9BRq-8fYv
Perf Child 697,Test,perfchild_account_0410_s1_697,Compro11,peGd-f8sG
Perf Child 698,Test,perfchild_account_0410_s1_698,Compro11,bz9v-AJBF
Perf Child 699,Test,perfchild_account_0410_s1_699,Compro11,Grmo-m4Mo
Perf Child 700,Test,perfchild_account_0410_s1_700,Compro11,9nU7-cBeD
Perf Child 701,Test,perfchild_account_0410_s1_701,Compro11,h4az-a39k
Perf Child 702,Test,perfchild_account_0410_s1_702,Compro11,UHWo-KQF3
Perf Child 703,Test,perfchild_account_0410_s1_703,Compro11,MhAT-c3pG
Perf Child 704,Test,perfchild_account_0410_s1_704,Compro11,2C3G-rRGA
Perf Child 705,Test,perfchild_account_0410_s1_705,Compro11,s3WB-R3H8
Perf Child 706,Test,perfchild_account_0410_s1_706,Compro11,4jf4-6Tr6
Perf Child 707,Test,perfchild_account_0410_s1_707,Compro11,Qw3T-82fm
Perf Child 708,Test,perfchild_account_0410_s1_708,Compro11,oRcG-8Hiw
Perf Child 709,Test,perfchild_account_0410_s1_709,Compro11,bL9n-4c32
Perf Child 710,Test,perfchild_account_0410_s1_710,Compro11,87E2-tVQW
Perf Child 711,Test,perfchild_account_0410_s1_711,Compro11,qvR2-fP4W
Perf Child 712,Test,perfchild_account_0410_s1_712,Compro11,BExu-PwnE
Perf Child 713,Test,perfchild_account_0410_s1_713,Compro11,pT62-9z7W
Perf Child 714,Test,perfchild_account_0410_s1_714,Compro11,meu3-i6Yh
Perf Child 715,Test,perfchild_account_0410_s1_715,Compro11,L6dY-D76a
Perf Child 716,Test,perfchild_account_0410_s1_716,Compro11,7Eof-A9tA
Perf Child 717,Test,perfchild_account_0410_s1_717,Compro11,z8sU-8Wpc
Perf Child 718,Test,perfchild_account_0410_s1_718,Compro11,XbWZ-YWUy
Perf Child 719,Test,perfchild_account_0410_s1_719,Compro11,XDBK-EH4X
Perf Child 720,Test,perfchild_account_0410_s1_720,Compro11,NsCE-B28g
Perf Child 721,Test,perfchild_account_0410_s1_721,Compro11,k9C7-Zqf3
Perf Child 722,Test,perfchild_account_0410_s1_722,Compro11,YgE9-62gs
Perf Child 723,Test,perfchild_account_0410_s1_723,Compro11,2YRm-iCR3
Perf Child 724,Test,perfchild_account_0410_s1_724,Compro11,8wHT-c637
Perf Child 725,Test,perfchild_account_0410_s1_725,Compro11,tbu2-4TEy
Perf Child 726,Test,perfchild_account_0410_s1_726,Compro11,VP2M-Z2k8
Perf Child 727,Test,perfchild_account_0410_s1_727,Compro11,4tUH-n26N
Perf Child 728,Test,perfchild_account_0410_s1_728,Compro11,FL86-dxyx
Perf Child 729,Test,perfchild_account_0410_s1_729,Compro11,UEkc-C462
Perf Child 730,Test,perfchild_account_0410_s1_730,Compro11,2qjN-7yNw
Perf Child 731,Test,perfchild_account_0410_s1_731,Compro11,Ui9H-j43c
Perf Child 732,Test,perfchild_account_0410_s1_732,Compro11,R38m-29gj
Perf Child 733,Test,perfchild_account_0410_s1_733,Compro11,b3Uf-tV96
Perf Child 734,Test,perfchild_account_0410_s1_734,Compro11,waDr-8aM7
Perf Child 735,Test,perfchild_account_0410_s1_735,Compro11,6YNC-TLz9
Perf Child 736,Test,perfchild_account_0410_s1_736,Compro11,HWjs-47Cy
Perf Child 737,Test,perfchild_account_0410_s1_737,Compro11,N2pe-6gPV
Perf Child 738,Test,perfchild_account_0410_s1_738,Compro11,f3qE-3gDn
Perf Child 739,Test,perfchild_account_0410_s1_739,Compro11,bGp8-Y69J
Perf Child 740,Test,perfchild_account_0410_s1_740,Compro11,T8Mo-udhD
Perf Child 741,Test,perfchild_account_0410_s1_741,Compro11,mTx6-bM8c
Perf Child 742,Test,perfchild_account_0410_s1_742,Compro11,PAgL-9JH9
Perf Child 743,Test,perfchild_account_0410_s1_743,Compro11,X34b-7vtY
Perf Child 744,Test,perfchild_account_0410_s1_744,Compro11,axU2-ck2P
Perf Child 745,Test,perfchild_account_0410_s1_745,Compro11,yf84-8M8g
Perf Child 746,Test,perfchild_account_0410_s1_746,Compro11,ed6M-7sn2
Perf Child 747,Test,perfchild_account_0410_s1_747,Compro11,WVuK-c42r
Perf Child 748,Test,perfchild_account_0410_s1_748,Compro11,9Krj-3HsN
Perf Child 749,Test,perfchild_account_0410_s1_749,Compro11,xR6J-2eCF
Perf Child 750,Test,perfchild_account_0410_s1_750,Compro11,QoA7-487G
Perf Child 751,Test,perfchild_account_0410_s1_751,Compro11,2ioG-Pqan
Perf Child 752,Test,perfchild_account_0410_s1_752,Compro11,n4F6-FLe9
Perf Child 753,Test,perfchild_account_0410_s1_753,Compro11,FpUy-YC2Y
Perf Child 754,Test,perfchild_account_0410_s1_754,Compro11,7Cw3-BdFG
Perf Child 755,Test,perfchild_account_0410_s1_755,Compro11,ktQ4-68g4
Perf Child 756,Test,perfchild_account_0410_s1_756,Compro11,i49J-dryD
Perf Child 757,Test,perfchild_account_0410_s1_757,Compro11,dv8k-gpCi
Perf Child 758,Test,perfchild_account_0410_s1_758,Compro11,QbBM-eN9T
Perf Child 759,Test,perfchild_account_0410_s1_759,Compro11,dBN3-pf7y
Perf Child 760,Test,perfchild_account_0410_s1_760,Compro11,8Y8u-mayL
Perf Child 761,Test,perfchild_account_0410_s1_761,Compro11,Cp7n-iMk2
Perf Child 762,Test,perfchild_account_0410_s1_762,Compro11,8XiT-oxcr
Perf Child 763,Test,perfchild_account_0410_s1_763,Compro11,JM6U-7iGp
Perf Child 764,Test,perfchild_account_0410_s1_764,Compro11,aX7J-xoT3
Perf Child 765,Test,perfchild_account_0410_s1_765,Compro11,6ryh-jk9D
Perf Child 766,Test,perfchild_account_0410_s1_766,Compro11,Ka6D-fuCu
Perf Child 767,Test,perfchild_account_0410_s1_767,Compro11,4kRE-4jb9
Perf Child 768,Test,perfchild_account_0410_s1_768,Compro11,XJs6-24X8
Perf Child 769,Test,perfchild_account_0410_s1_769,Compro11,7K7N-eu2A
Perf Child 770,Test,perfchild_account_0410_s1_770,Compro11,bCBj-a8xa
Perf Child 771,Test,perfchild_account_0410_s1_771,Compro11,k2Aj-ZPnw
Perf Child 772,Test,perfchild_account_0410_s1_772,Compro11,2gvP-Mfdx
Perf Child 773,Test,perfchild_account_0410_s1_773,Compro11,pW32-X7UA
Perf Child 774,Test,perfchild_account_0410_s1_774,Compro11,p93Y-fg2x
Perf Child 775,Test,perfchild_account_0410_s1_775,Compro11,j63P-gWvk
Perf Child 776,Test,perfchild_account_0410_s1_776,Compro11,9BRq-8fYv
Perf Child 777,Test,perfchild_account_0410_s1_777,Compro11,peGd-f8sG
Perf Child 778,Test,perfchild_account_0410_s1_778,Compro11,bz9v-AJBF
Perf Child 779,Test,perfchild_account_0410_s1_779,Compro11,Grmo-m4Mo
Perf Child 780,Test,perfchild_account_0410_s1_780,Compro11,9nU7-cBeD
Perf Child 781,Test,perfchild_account_0410_s1_781,Compro11,h4az-a39k
Perf Child 782,Test,perfchild_account_0410_s1_782,Compro11,UHWo-KQF3
Perf Child 783,Test,perfchild_account_0410_s1_783,Compro11,MhAT-c3pG
Perf Child 784,Test,perfchild_account_0410_s1_784,Compro11,2C3G-rRGA
Perf Child 785,Test,perfchild_account_0410_s1_785,Compro11,s3WB-R3H8
Perf Child 786,Test,perfchild_account_0410_s1_786,Compro11,4jf4-6Tr6
Perf Child 787,Test,perfchild_account_0410_s1_787,Compro11,Qw3T-82fm
Perf Child 788,Test,perfchild_account_0410_s1_788,Compro11,oRcG-8Hiw
Perf Child 789,Test,perfchild_account_0410_s1_789,Compro11,bL9n-4c32
Perf Child 790,Test,perfchild_account_0410_s1_790,Compro11,87E2-tVQW
Perf Child 791,Test,perfchild_account_0410_s1_791,Compro11,qvR2-fP4W
Perf Child 792,Test,perfchild_account_0410_s1_792,Compro11,BExu-PwnE
Perf Child 793,Test,perfchild_account_0410_s1_793,Compro11,pT62-9z7W
Perf Child 794,Test,perfchild_account_0410_s1_794,Compro11,meu3-i6Yh
Perf Child 795,Test,perfchild_account_0410_s1_795,Compro11,L6dY-D76a
Perf Child 796,Test,perfchild_account_0410_s1_796,Compro11,7Eof-A9tA
Perf Child 797,Test,perfchild_account_0410_s1_797,Compro11,z8sU-8Wpc
Perf Child 798,Test,perfchild_account_0410_s1_798,Compro11,XbWZ-YWUy
Perf Child 799,Test,perfchild_account_0410_s1_799,Compro11,XDBK-EH4X
Perf Child 800,Test,perfchild_account_0410_s1_800,Compro11,NsCE-B28g
