Student's First name,Student's Last name,Username,Password,Class key
Perf Child 895,Test,perfchild_account_0410_s1_895,Compro11,6YNC-TLz9
Perf Child 896,Test,perfchild_account_0410_s1_896,Compro11,HWjs-47Cy
Perf Child 897,Test,perfchild_account_0410_s1_897,Compro11,N2pe-6gPV
Perf Child 898,Test,perfchild_account_0410_s1_898,Compro11,f3qE-3gDn
Perf Child 899,Test,perfchild_account_0410_s1_899,Compro11,bGp8-Y69J
Perf Child 900,Test,perfchild_account_0410_s1_900,Compro11,T8Mo-udhD
Perf Child 901,Test,perfchild_account_0410_s1_901,Compro11,mTx6-bM8c
Perf Child 902,Test,perfchild_account_0410_s1_902,Compro11,PAgL-9JH9
Perf Child 903,Test,perfchild_account_0410_s1_903,Compro11,X34b-7vtY
Perf Child 904,Test,perfchild_account_0410_s1_904,Compro11,axU2-ck2P
Perf Child 905,Test,perfchild_account_0410_s1_905,Compro11,yf84-8M8g
Perf Child 906,Test,perfchild_account_0410_s1_906,Compro11,ed6M-7sn2
Perf Child 907,Test,perfchild_account_0410_s1_907,Compro11,WVuK-c42r
Perf Child 908,Test,perfchild_account_0410_s1_908,Compro11,9Krj-3HsN
Perf Child 909,Test,perfchild_account_0410_s1_909,Compro11,xR6J-2eCF
Perf Child 910,Test,perfchild_account_0410_s1_910,Compro11,QoA7-487G
Perf Child 911,Test,perfchild_account_0410_s1_911,Compro11,2ioG-Pqan
Perf Child 912,Test,perfchild_account_0410_s1_912,Compro11,n4F6-FLe9
Perf Child 913,Test,perfchild_account_0410_s1_913,Compro11,FpUy-YC2Y
Perf Child 914,Test,perfchild_account_0410_s1_914,Compro11,7Cw3-BdFG
Perf Child 915,Test,perfchild_account_0410_s1_915,Compro11,ktQ4-68g4
Perf Child 916,Test,perfchild_account_0410_s1_916,Compro11,i49J-dryD
Perf Child 917,Test,perfchild_account_0410_s1_917,Compro11,dv8k-gpCi
Perf Child 918,Test,perfchild_account_0410_s1_918,Compro11,QbBM-eN9T
Perf Child 919,Test,perfchild_account_0410_s1_919,Compro11,dBN3-pf7y
Perf Child 920,Test,perfchild_account_0410_s1_920,Compro11,8Y8u-mayL
Perf Child 921,Test,perfchild_account_0410_s1_921,Compro11,Cp7n-iMk2
Perf Child 922,Test,perfchild_account_0410_s1_922,Compro11,8XiT-oxcr
Perf Child 923,Test,perfchild_account_0410_s1_923,Compro11,JM6U-7iGp
Perf Child 924,Test,perfchild_account_0410_s1_924,Compro11,aX7J-xoT3
Perf Child 925,Test,perfchild_account_0410_s1_925,Compro11,6ryh-jk9D
Perf Child 926,Test,perfchild_account_0410_s1_926,Compro11,Ka6D-fuCu
Perf Child 927,Test,perfchild_account_0410_s1_927,Compro11,4kRE-4jb9
Perf Child 928,Test,perfchild_account_0410_s1_928,Compro11,XJs6-24X8
Perf Child 929,Test,perfchild_account_0410_s1_929,Compro11,7K7N-eu2A
Perf Child 930,Test,perfchild_account_0410_s1_930,Compro11,bCBj-a8xa
Perf Child 931,Test,perfchild_account_0410_s1_931,Compro11,k2Aj-ZPnw
Perf Child 932,Test,perfchild_account_0410_s1_932,Compro11,2gvP-Mfdx
Perf Child 933,Test,perfchild_account_0410_s1_933,Compro11,pW32-X7UA
Perf Child 934,Test,perfchild_account_0410_s1_934,Compro11,p93Y-fg2x
Perf Child 935,Test,perfchild_account_0410_s1_935,Compro11,j63P-gWvk
Perf Child 936,Test,perfchild_account_0410_s1_936,Compro11,9BRq-8fYv
Perf Child 937,Test,perfchild_account_0410_s1_937,Compro11,peGd-f8sG
Perf Child 938,Test,perfchild_account_0410_s1_938,Compro11,bz9v-AJBF
Perf Child 939,Test,perfchild_account_0410_s1_939,Compro11,Grmo-m4Mo
Perf Child 940,Test,perfchild_account_0410_s1_940,Compro11,9nU7-cBeD
Perf Child 941,Test,perfchild_account_0410_s1_941,Compro11,h4az-a39k
Perf Child 942,Test,perfchild_account_0410_s1_942,Compro11,UHWo-KQF3
Perf Child 943,Test,perfchild_account_0410_s1_943,Compro11,MhAT-c3pG
Perf Child 944,Test,perfchild_account_0410_s1_944,Compro11,2C3G-rRGA
Perf Child 945,Test,perfchild_account_0410_s1_945,Compro11,s3WB-R3H8
Perf Child 946,Test,perfchild_account_0410_s1_946,Compro11,4jf4-6Tr6
Perf Child 947,Test,perfchild_account_0410_s1_947,Compro11,Qw3T-82fm
Perf Child 948,Test,perfchild_account_0410_s1_948,Compro11,oRcG-8Hiw
Perf Child 949,Test,perfchild_account_0410_s1_949,Compro11,bL9n-4c32
Perf Child 950,Test,perfchild_account_0410_s1_950,Compro11,87E2-tVQW
Perf Child 951,Test,perfchild_account_0410_s1_951,Compro11,qvR2-fP4W
Perf Child 952,Test,perfchild_account_0410_s1_952,Compro11,BExu-PwnE
Perf Child 953,Test,perfchild_account_0410_s1_953,Compro11,pT62-9z7W
Perf Child 954,Test,perfchild_account_0410_s1_954,Compro11,meu3-i6Yh
Perf Child 955,Test,perfchild_account_0410_s1_955,Compro11,L6dY-D76a
Perf Child 956,Test,perfchild_account_0410_s1_956,Compro11,7Eof-A9tA
Perf Child 957,Test,perfchild_account_0410_s1_957,Compro11,z8sU-8Wpc
Perf Child 958,Test,perfchild_account_0410_s1_958,Compro11,XbWZ-YWUy
Perf Child 959,Test,perfchild_account_0410_s1_959,Compro11,XDBK-EH4X
Perf Child 960,Test,perfchild_account_0410_s1_960,Compro11,NsCE-B28g
Perf Child 961,Test,perfchild_account_0410_s1_961,Compro11,k9C7-Zqf3
Perf Child 962,Test,perfchild_account_0410_s1_962,Compro11,YgE9-62gs
Perf Child 963,Test,perfchild_account_0410_s1_963,Compro11,2YRm-iCR3
Perf Child 964,Test,perfchild_account_0410_s1_964,Compro11,8wHT-c637
Perf Child 965,Test,perfchild_account_0410_s1_965,Compro11,tbu2-4TEy
Perf Child 966,Test,perfchild_account_0410_s1_966,Compro11,VP2M-Z2k8
Perf Child 967,Test,perfchild_account_0410_s1_967,Compro11,4tUH-n26N
Perf Child 968,Test,perfchild_account_0410_s1_968,Compro11,FL86-dxyx
Perf Child 969,Test,perfchild_account_0410_s1_969,Compro11,UEkc-C462
Perf Child 970,Test,perfchild_account_0410_s1_970,Compro11,2qjN-7yNw
Perf Child 971,Test,perfchild_account_0410_s1_971,Compro11,Ui9H-j43c
Perf Child 972,Test,perfchild_account_0410_s1_972,Compro11,R38m-29gj
Perf Child 973,Test,perfchild_account_0410_s1_973,Compro11,b3Uf-tV96
Perf Child 974,Test,perfchild_account_0410_s1_974,Compro11,waDr-8aM7
Perf Child 975,Test,perfchild_account_0410_s1_975,Compro11,6YNC-TLz9
Perf Child 976,Test,perfchild_account_0410_s1_976,Compro11,HWjs-47Cy
Perf Child 977,Test,perfchild_account_0410_s1_977,Compro11,N2pe-6gPV
Perf Child 978,Test,perfchild_account_0410_s1_978,Compro11,f3qE-3gDn
Perf Child 979,Test,perfchild_account_0410_s1_979,Compro11,bGp8-Y69J
Perf Child 980,Test,perfchild_account_0410_s1_980,Compro11,T8Mo-udhD
Perf Child 981,Test,perfchild_account_0410_s1_981,Compro11,mTx6-bM8c
Perf Child 982,Test,perfchild_account_0410_s1_982,Compro11,PAgL-9JH9
Perf Child 983,Test,perfchild_account_0410_s1_983,Compro11,X34b-7vtY
Perf Child 984,Test,perfchild_account_0410_s1_984,Compro11,axU2-ck2P
Perf Child 985,Test,perfchild_account_0410_s1_985,Compro11,yf84-8M8g
Perf Child 986,Test,perfchild_account_0410_s1_986,Compro11,ed6M-7sn2
Perf Child 987,Test,perfchild_account_0410_s1_987,Compro11,WVuK-c42r
Perf Child 988,Test,perfchild_account_0410_s1_988,Compro11,9Krj-3HsN
Perf Child 989,Test,perfchild_account_0410_s1_989,Compro11,xR6J-2eCF
Perf Child 990,Test,perfchild_account_0410_s1_990,Compro11,QoA7-487G
Perf Child 991,Test,perfchild_account_0410_s1_991,Compro11,2ioG-Pqan
Perf Child 992,Test,perfchild_account_0410_s1_992,Compro11,n4F6-FLe9
Perf Child 993,Test,perfchild_account_0410_s1_993,Compro11,FpUy-YC2Y
Perf Child 994,Test,perfchild_account_0410_s1_994,Compro11,7Cw3-BdFG
Perf Child 995,Test,perfchild_account_0410_s1_995,Compro11,ktQ4-68g4
Perf Child 996,Test,perfchild_account_0410_s1_996,Compro11,i49J-dryD
Perf Child 997,Test,perfchild_account_0410_s1_997,Compro11,dv8k-gpCi
Perf Child 998,Test,perfchild_account_0410_s1_998,Compro11,QbBM-eN9T
Perf Child 999,Test,perfchild_account_0410_s1_999,Compro11,dBN3-pf7y
Perf Child 1000,Test,perfchild_account_0410_s1_1000,Compro11,8Y8u-mayL
