Student's First name,Student's Last name,Username,Password,Class key
Perf Child 1168,Test,perfchild_act_0410_s1_1168,Compro11,zjeQ-6Pnx
Perf Child 1169,Test,perfchild_act_0410_s1_1169,Compro11,6u3V-TueW
Perf Child 1170,Test,perfchild_act_0410_s1_1170,Compro11,p6nL-YGMr
Perf Child 1171,Test,perfchild_act_0410_s1_1171,Compro11,XeR9-sQ7d
Perf Child 1172,Test,perfchild_act_0410_s1_1172,Compro11,nc7g-Jtcq
Perf Child 1173,Test,perfchild_act_0410_s1_1173,Compro11,9DQZ-Xd8y
Perf Child 1174,Test,perfchild_act_0410_s1_1174,Compro11,zUai-vE47
Perf Child 1175,Test,perfchild_act_0410_s1_1175,Compro11,kLVo-9qsg
Perf Child 1176,Test,perfchild_act_0410_s1_1176,Compro11,aq9A-QH7W
Perf Child 1177,Test,perfchild_act_0410_s1_1177,Compro11,MdQ3-V7ZN
Perf Child 1178,Test,perfchild_act_0410_s1_1178,Compro11,32f2-xpYh
Perf Child 1179,Test,perfchild_act_0410_s1_1179,Compro11,4mB9-b4Ke
Perf Child 1180,Test,perfchild_act_0410_s1_1180,Compro11,c8Km-th2n
Perf Child 1181,Test,perfchild_act_0410_s1_1181,Compro11,29E7-HyUd
Perf Child 1182,Test,perfchild_act_0410_s1_1182,Compro11,V36b-7kZ3
Perf Child 1183,Test,perfchild_act_0410_s1_1183,Compro11,6WK6-zbiB
Perf Child 1184,Test,perfchild_act_0410_s1_1184,Compro11,3kMX-vCWL
Perf Child 1185,Test,perfchild_act_0410_s1_1185,Compro11,yT2i-eVGT
Perf Child 1186,Test,perfchild_act_0410_s1_1186,Compro11,NizM-mCqy
Perf Child 1187,Test,perfchild_act_0410_s1_1187,Compro11,v328-jCV2
Perf Child 1188,Test,perfchild_act_0410_s1_1188,Compro11,QxD7-KMqt
Perf Child 1189,Test,perfchild_act_0410_s1_1189,Compro11,3Q8v-8j36
Perf Child 1190,Test,perfchild_act_0410_s1_1190,Compro11,8Ne7-Q3X3
Perf Child 1191,Test,perfchild_act_0410_s1_1191,Compro11,eX4v-TKWk
Perf Child 1192,Test,perfchild_act_0410_s1_1192,Compro11,we8Y-4f6y
Perf Child 1193,Test,perfchild_act_0410_s1_1193,Compro11,4Vj9-ktN7
Perf Child 1194,Test,perfchild_act_0410_s1_1194,Compro11,BX4y-vR67
Perf Child 1195,Test,perfchild_act_0410_s1_1195,Compro11,3dq7-Gwxp
Perf Child 1196,Test,perfchild_act_0410_s1_1196,Compro11,Jsv2-DMgt
Perf Child 1197,Test,perfchild_act_0410_s1_1197,Compro11,9mw9-xHYU
Perf Child 1198,Test,perfchild_act_0410_s1_1198,Compro11,8eYV-NriP
Perf Child 1199,Test,perfchild_act_0410_s1_1199,Compro11,W436-4WKN
Perf Child 1200,Test,perfchild_act_0410_s1_1200,Compro11,2pkg-if4W
