Student's First name,Student's Last name,Username,Password,Class key
Perf Child 151,Test,perfchild_act_0410_s1_151,Compro11,eX4v-TKWk
Perf Child 152,Test,perfchild_act_0410_s1_152,Compro11,we8Y-4f6y
Perf Child 153,Test,perfchild_act_0410_s1_153,Compro11,4Vj9-ktN7
Perf Child 154,Test,perfchild_act_0410_s1_154,Compro11,BX4y-vR67
Perf Child 155,Test,perfchild_act_0410_s1_155,Compro11,3dq7-Gwxp
Perf Child 156,Test,perfchild_act_0410_s1_156,Compro11,Jsv2-DMgt
Perf Child 157,Test,perfchild_act_0410_s1_157,Compro11,9mw9-xHYU
Perf Child 158,Test,perfchild_act_0410_s1_158,Compro11,8eYV-NriP
Perf Child 159,Test,perfchild_act_0410_s1_159,Compro11,W436-4WKN
Perf Child 160,Test,perfchild_act_0410_s1_160,Compro11,2pkg-if4W
Perf Child 161,Test,perfchild_act_0410_s1_161,Compro11,J84V-CsJ6
Perf Child 162,Test,perfchild_act_0410_s1_162,Compro11,w68k-4K8T
Perf Child 163,Test,perfchild_act_0410_s1_163,Compro11,4HnK-G8oa
Perf Child 164,Test,perfchild_act_0410_s1_164,Compro11,n4kh-Qo8P
Perf Child 165,Test,perfchild_act_0410_s1_165,Compro11,CE4R-Lsgb
Perf Child 166,Test,perfchild_act_0410_s1_166,Compro11,K2f2-4BvH
Perf Child 167,Test,perfchild_act_0410_s1_167,Compro11,47vU-67G6
Perf Child 168,Test,perfchild_act_0410_s1_168,Compro11,Jp2m-G4RG
Perf Child 169,Test,perfchild_act_0410_s1_169,Compro11,c4kd-Nv43
Perf Child 170,Test,perfchild_act_0410_s1_170,Compro11,6CfC-ArTw
Perf Child 171,Test,perfchild_act_0410_s1_171,Compro11,Eyq4-Kchg
Perf Child 172,Test,perfchild_act_0410_s1_172,Compro11,jtqh-niGf
Perf Child 173,Test,perfchild_act_0410_s1_173,Compro11,v2W2-KB97
Perf Child 174,Test,perfchild_act_0410_s1_174,Compro11,4867-3TeC
Perf Child 175,Test,perfchild_act_0410_s1_175,Compro11,n7F3-73TR
Perf Child 176,Test,perfchild_act_0410_s1_176,Compro11,EP2t-a6bG
Perf Child 177,Test,perfchild_act_0410_s1_177,Compro11,2zv8-n3pW
Perf Child 178,Test,perfchild_act_0410_s1_178,Compro11,pkC8-m7By
Perf Child 179,Test,perfchild_act_0410_s1_179,Compro11,j6Nf-8v6q
Perf Child 180,Test,perfchild_act_0410_s1_180,Compro11,A37j-2Ho8
Perf Child 181,Test,perfchild_act_0410_s1_181,Compro11,a62M-oc79
Perf Child 182,Test,perfchild_act_0410_s1_182,Compro11,xF38-zYXj
Perf Child 183,Test,perfchild_act_0410_s1_183,Compro11,73Ni-73E9
Perf Child 184,Test,perfchild_act_0410_s1_184,Compro11,4Aop-xXgw
Perf Child 185,Test,perfchild_act_0410_s1_185,Compro11,nxYG-rw4U
Perf Child 186,Test,perfchild_act_0410_s1_186,Compro11,4zE2-EKQX
Perf Child 187,Test,perfchild_act_0410_s1_187,Compro11,282x-iXR8
Perf Child 188,Test,perfchild_act_0410_s1_188,Compro11,MprX-7J6y
Perf Child 189,Test,perfchild_act_0410_s1_189,Compro11,pFPD-gc8n
Perf Child 190,Test,perfchild_act_0410_s1_190,Compro11,627n-oM2P
Perf Child 191,Test,perfchild_act_0410_s1_191,Compro11,R6Zh-GKvc
Perf Child 192,Test,perfchild_act_0410_s1_192,Compro11,3Hte-j4Gr
Perf Child 193,Test,perfchild_act_0410_s1_193,Compro11,wy62-jwoH
Perf Child 194,Test,perfchild_act_0410_s1_194,Compro11,79uc-6pkX
Perf Child 195,Test,perfchild_act_0410_s1_195,Compro11,dX7E-pRp3
Perf Child 196,Test,perfchild_act_0410_s1_196,Compro11,Ks4Q-DQjb
Perf Child 197,Test,perfchild_act_0410_s1_197,Compro11,kbg2-78Gd
Perf Child 198,Test,perfchild_act_0410_s1_198,Compro11,rf6Z-io4Y
Perf Child 199,Test,perfchild_act_0410_s1_199,Compro11,v7kq-zsdj
Perf Child 200,Test,perfchild_act_0410_s1_200,Compro11,QgjT-f4y8
