Student's First name,Student's Last name,Username,Password,Class key
Perf Child 1352,Test,perfchild_act_0410_s1_1352,Compro11,we8Y-4f6y
Perf Child 1353,Test,perfchild_act_0410_s1_1353,Compro11,4Vj9-ktN7
Perf Child 1354,Test,perfchild_act_0410_s1_1354,Compro11,BX4y-vR67
Perf Child 1355,Test,perfchild_act_0410_s1_1355,Compro11,3dq7-Gwxp
Perf Child 1356,Test,perfchild_act_0410_s1_1356,Compro11,Jsv2-DMgt
Perf Child 1357,Test,perfchild_act_0410_s1_1357,Compro11,9mw9-xHYU
Perf Child 1358,Test,perfchild_act_0410_s1_1358,Compro11,8eYV-NriP
Perf Child 1359,Test,perfchild_act_0410_s1_1359,Compro11,W436-4WKN
Perf Child 1360,Test,perfchild_act_0410_s1_1360,Compro11,2pkg-if4W
Perf Child 1361,Test,perfchild_act_0410_s1_1361,Compro11,J84V-CsJ6
Perf Child 1362,Test,perfchild_act_0410_s1_1362,Compro11,w68k-4K8T
Perf Child 1363,Test,perfchild_act_0410_s1_1363,Compro11,4HnK-G8oa
Perf Child 1364,Test,perfchild_act_0410_s1_1364,Compro11,n4kh-Qo8P
Perf Child 1365,Test,perfchild_act_0410_s1_1365,Compro11,CE4R-Lsgb
Perf Child 1366,Test,perfchild_act_0410_s1_1366,Compro11,K2f2-4BvH
Perf Child 1367,Test,perfchild_act_0410_s1_1367,Compro11,47vU-67G6
Perf Child 1368,Test,perfchild_act_0410_s1_1368,Compro11,Jp2m-G4RG
Perf Child 1369,Test,perfchild_act_0410_s1_1369,Compro11,c4kd-Nv43
Perf Child 1370,Test,perfchild_act_0410_s1_1370,Compro11,6CfC-ArTw
Perf Child 1371,Test,perfchild_act_0410_s1_1371,Compro11,Eyq4-Kchg
Perf Child 1372,Test,perfchild_act_0410_s1_1372,Compro11,jtqh-niGf
Perf Child 1373,Test,perfchild_act_0410_s1_1373,Compro11,v2W2-KB97
Perf Child 1374,Test,perfchild_act_0410_s1_1374,Compro11,4867-3TeC
Perf Child 1375,Test,perfchild_act_0410_s1_1375,Compro11,n7F3-73TR
Perf Child 1376,Test,perfchild_act_0410_s1_1376,Compro11,EP2t-a6bG
Perf Child 1377,Test,perfchild_act_0410_s1_1377,Compro11,2zv8-n3pW
Perf Child 1378,Test,perfchild_act_0410_s1_1378,Compro11,pkC8-m7By
Perf Child 1379,Test,perfchild_act_0410_s1_1379,Compro11,j6Nf-8v6q
Perf Child 1380,Test,perfchild_act_0410_s1_1380,Compro11,A37j-2Ho8
Perf Child 1381,Test,perfchild_act_0410_s1_1381,Compro11,a62M-oc79
Perf Child 1382,Test,perfchild_act_0410_s1_1382,Compro11,xF38-zYXj
Perf Child 1383,Test,perfchild_act_0410_s1_1383,Compro11,73Ni-73E9
Perf Child 1384,Test,perfchild_act_0410_s1_1384,Compro11,4Aop-xXgw
Perf Child 1385,Test,perfchild_act_0410_s1_1385,Compro11,nxYG-rw4U
Perf Child 1386,Test,perfchild_act_0410_s1_1386,Compro11,4zE2-EKQX
Perf Child 1387,Test,perfchild_act_0410_s1_1387,Compro11,282x-iXR8
Perf Child 1388,Test,perfchild_act_0410_s1_1388,Compro11,MprX-7J6y
Perf Child 1389,Test,perfchild_act_0410_s1_1389,Compro11,pFPD-gc8n
Perf Child 1390,Test,perfchild_act_0410_s1_1390,Compro11,627n-oM2P
Perf Child 1391,Test,perfchild_act_0410_s1_1391,Compro11,R6Zh-GKvc
Perf Child 1392,Test,perfchild_act_0410_s1_1392,Compro11,3Hte-j4Gr
Perf Child 1393,Test,perfchild_act_0410_s1_1393,Compro11,wy62-jwoH
Perf Child 1394,Test,perfchild_act_0410_s1_1394,Compro11,79uc-6pkX
Perf Child 1395,Test,perfchild_act_0410_s1_1395,Compro11,dX7E-pRp3
Perf Child 1396,Test,perfchild_act_0410_s1_1396,Compro11,Ks4Q-DQjb
Perf Child 1397,Test,perfchild_act_0410_s1_1397,Compro11,kbg2-78Gd
Perf Child 1398,Test,perfchild_act_0410_s1_1398,Compro11,rf6Z-io4Y
Perf Child 1399,Test,perfchild_act_0410_s1_1399,Compro11,v7kq-zsdj
Perf Child 1400,Test,perfchild_act_0410_s1_1400,Compro11,QgjT-f4y8
