tch_20220923-210216_1,class_20220923-210216_1,N279-LNmL,,c7d1245d-625e-465f-b2ab-1ba97a3da3d3,14ab9269-5c61-4547-a633-f52aeca1aa06,b97342de-ca9f-4a12-82b4-04d22e50e4f6,eab46f64-b0ac-4c4d-aec1-ba8f7928a624,7bc833e1-a6be-4ace-838d-9e1fea0b22e5
tch_20220923-221629_3,class_20220923-221629_3,D3zp-kPRJ,,73288ee4-88d6-419c-9e10-c6aee57e25a1,b605a240-674e-4f1e-8274-39e0c6c880d8,cdd686f1-a3eb-4b99-84ed-4f2b9b4cb21f,e65d8c9f-b2bc-4396-94b5-11f3487251b1,29111ef3-e9e8-4f56-90a5-4b4c329c6167
tch_20220923-221629_1,class_20220923-221629_1,4PVp-9EvK,,d6ac25d8-b6e4-466e-a601-d2bfd323a616,206a6b33-01d8-45e8-9610-67bf010ace1c,8fb7299d-7ffe-4963-9e68-dcaa0ca9ce88,314b9615-e7d7-4571-a3e1-94329d5d2066,bf38171b-17c9-4b99-839f-ffe060b102b7
tch_20220923-221629_2,class_20220923-221629_2,RQ2M-37ex,,b80b7029-15e7-4050-bfe2-8132adf1a8f7,8401f7da-458f-411e-b0a8-43de621c36ca,ba7810e0-443c-4675-9aab-e1679f3282de,f62f151a-4201-4b80-b514-61e6a7241829,c21135aa-de69-4573-a2fe-29aa4c7c4915
tch_20220923-221629_9,class_20220923-221629_9,mXku-43NT,,ed2f48e0-b0d1-4112-aa12-5e328e687078,610dfcf2-9fe0-4728-8a27-db41579eb130,5f261860-8540-42fb-a6c2-93e088afe465,08673e32-53f7-4791-9367-c0e1713fb680,78667498-975d-4b80-9838-057e44e43d53
tch_20220923-221629_7,class_20220923-221629_7,KLW4-32TD,,8a9de776-e880-41cc-afca-b32d8612c46b,607f8efa-9386-49f5-a519-c9111b359642,15668252-989e-4039-b3b7-e012bf3202b1,05dd11bf-bd26-4d54-b071-655015918ca6,bb92abc6-2e6e-4936-9def-9b6de8bb9b56
tch_20220923-221629_8,class_20220923-221629_8,MPv6-G9c8,,0206a3c3-c2ec-48cc-8f02-940a7676152f,8cba3e6c-5b25-418d-bf61-8a2ad3ad8151,1d804ba2-dff3-4fa4-aae8-249477ef255e,420d340d-6cb5-4f1d-9bf5-d1cb71c5d843,cd96804e-ea0d-4d61-be37-659f3ea63b19
tch_20220923-221629_10,class_20220923-221629_10,LHpd-Vsf9,,97c5b58d-84fc-42ea-9eb9-a6f393ead8af,3f392ff9-5c40-40c4-98a0-3a337445761f,5edbb4d0-e78c-480b-aaef-64b13166ec9b,1b020d3d-7c17-40f8-9627-2af134fbbbe3,ebed2938-786f-4db5-b4df-905b86855018
tch_20220923-221629_12,class_20220923-221629_12,MtyC-87Nz,,cbc6531b-e82b-4ba5-8886-a74d5b2bf032,7f540b65-f198-4d94-9228-06fd7f5f8df3,b6131675-b646-4ccc-a0f0-4784b9aebca5,e368b919-3cd1-4f8a-90b7-a0e7aee2e552,445e7bc8-79b5-41a4-adc3-d89e16ffde0d
tch_20220923-221629_11,class_20220923-221629_11,CfNe-WQG4,,67d894a8-afcd-46c4-8b12-49dd70bb228b,9b7c395c-8f58-4663-8f4b-9db072b62ff4,4fe2ecbd-ad55-498b-99c1-244b172f7670,9347a87d-b8a6-4dc7-a440-43e7cfc1cf8b,c6c03cee-938e-4fa7-b2d3-61f70327013d
tch_20220923-221629_13,class_20220923-221629_13,cRr9-aKY4,,8af1c8d1-1edd-470b-8e36-885ba544ac61,5d73b5d4-2559-4e12-b8fe-cef7d4d54885,1eee7eb6-f11b-4693-84d8-9ed56db3622e,831c5335-f180-452c-9475-090bcc94b9f4,0f0a25dc-17fb-4453-b08d-3c6442e3ea52
tch_20220923-221629_14,class_20220923-221629_14,3Nfw-UFMk,,17cdd281-80ba-4ad9-82c8-cb9fd40329e8,37690f0c-7db6-4979-9b8b-417592718670,12aa9f83-e4fd-4a49-8109-e18a0dc4d678,9e9235a5-fe29-40f2-a114-3575eeb5a6e5,4a49a035-8dfd-4420-a8ff-6e89c197f62f
tch_20220923-221629_16,class_20220923-221629_16,N8f9-DG8M,,7689eed8-9181-4d06-ad58-3eb42e942f28,a16a18d8-4f7c-43a3-b877-061353f2d01a,3adfec0f-5258-4267-a098-c11dab32a0e7,514d2ef8-9bbf-4b51-ad54-009d43ae38c4,dc3666c9-2589-4b05-83b8-1838e9f41afd
tch_20220923-221629_15,class_20220923-221629_15,ea7R-239E,,28533477-0c6b-4264-80e6-c3096d6e37a0,6cc7d519-2960-4658-b3c5-5f2c2ef45a9f,7ed3c5f7-fa78-4d55-b1e3-022740dcfb22,a716da6a-9ae5-4951-8406-e98ec7c5b0e5,ac1357a5-1f33-4e20-9723-18400bd8554b
tch_20220923-221629_17,class_20220923-221629_17,84k8-26RK,,5c7450c1-57ce-4773-b671-09d56037a4c7,92266d7e-b443-44ae-89ca-2f1dfcefdb9c,650e183e-5171-41a9-979f-1d9b3df726ac,b356322e-3e6d-4946-987f-e8708d5900b3,38604e99-cdb1-4c08-9cc8-2842e918c57f
tch_20220923-221629_18,class_20220923-221629_18,rfAk-imXr,,36a6931f-1477-4838-8e85-160a2ecff350,08adcf96-20c8-483d-90f2-feb51a1eeae5,d9a50443-f0dd-49b1-8f91-e367d9db64ea,434dfa0c-cda1-4212-8ad2-2a08af482e45,623590de-a58a-4107-9766-5934c35e1266
tch_20220923-221629_19,class_20220923-221629_19,oGWq-3oT2,,70728cd7-dbad-4c49-b68e-8a63b1503019,6f404af9-658b-459e-a789-93fcd0d58281,3d8ad9d0-b94b-4543-b686-c64784b8e534,913c6364-43b6-4305-8723-a5b9e53b1ef3,17cee3f8-0e8c-41b6-bbd2-75d9d3030bf6
tch_20220923-221629_20,class_20220923-221629_20,T39V-KXLi,,57bc6aec-72a7-4b87-beb0-a16c4a2cb18a,cc96726b-c137-4c7f-a1b4-fbb12cd76423,b7e83951-3c96-4a07-b79c-94a948ceedb9,59020926-ffe4-4946-ae45-21ea4620847b,05ec4a7f-730a-4166-a0ef-b22e51b66a46
tch_20220923-222907_18,class_20220923-222907_18,oJcu-YJru,a45e96c7-2452-4ff0-9b99-2e7f668911e5,,c3dd500f-8dc3-42ac-9a91-2f4668844b33,529b1118-1983-4239-a401-c4392d1f21fb,cb72ad8c-4513-401d-9eaa-555f4363eb3c,7d4b014a-1e22-48fa-a3e9-9f2ac87078d4,a69ab476-770a-4c5d-975f-0f8d0201bc8f
tch_20220923-222907_17,class_20220923-222907_17,fXQy-6vKY,48d01611-d18a-4a35-a51e-08cd352beab4,,a40810db-3044-4d40-ba33-27dc62652c07,c8956661-555f-49a5-84a5-0bc6fc7664fd,29b68a37-d46f-4fad-8039-109f9aebd36d,4d8ef606-a6bb-4556-8694-9fad7511074e,2374893d-e265-445b-a72b-64fe686e4a72
tch_20220923-222907_16,class_20220923-222907_16,794V-8pE6,80f82932-1e26-4ea5-a446-b4f1290d3052,,199dd944-2823-47dd-af68-eb4513fb7ebf,ba013bae-41c4-4cc6-b488-511a8e64ef6a,c7b5ed1a-d46c-433b-adb9-6d1f46777f86,3424f5dc-f8b9-4ca3-900b-bf6ceb43c622,e6ebb94b-7226-439a-b2b0-e7596d9a202d
tch_20220923-222907_19,class_20220923-222907_19,vPY7-u4oq,9185ef73-6122-4502-ac05-f264bb5f3c74,,bbf15908-74b9-4cdd-a1e1-f1fc5028395a,23df931b-9285-4873-a5c1-abad25471c8d,0e6eea0f-038d-479f-8095-88e2754b25f8,47b04503-dc84-440d-a326-5350b11c0689,586dd1c7-4764-4d45-b634-ee473d32b7fa
tch_20220923-222907_20,class_20220923-222907_20,2bBT-aHWD,aeff8903-2d65-453f-851e-b2525da5ef58,,695413b7-14d7-43c8-9396-3062cb5b8291,ace92305-e59f-425b-9041-59e6350ac091,5b490313-bc13-4201-8f42-ea8c46b68d9f,3b468223-bbf1-4375-a0f8-de717cb5267b,36351abe-2e65-43a8-a8ca-f0d1841053ad
tch_20220923-222907_21,class_20220923-222907_21,3r6W-AfwH,25ec25ef-e841-4df2-8d15-b56f867685f5,,a7ae3224-b8ad-4dbb-a871-e8226c646927,35b85a40-1634-4329-8556-0f8879d6bb3f,82925d8c-2717-481a-99aa-f656024ae660,c1d50eb2-dfc0-4775-937d-fd06e3dff644,cf0f383b-540e-4096-ba53-c8c9ad89a27f
tch_20220923-222907_23,class_20220923-222907_23,ZjqN-EyWX,0971754c-a7fc-4aa7-9316-27f8c262a94e,,94c7cebf-26fa-471b-9717-f9abab0ea14e,37ccb151-097f-4e86-ac04-56281faf4052,3b8c38f0-fd6f-40c9-9f45-3eea842cb8c6,5addc1ac-e74b-40b1-a191-c7fe810fb488,ef753d88-8b1d-42be-a528-21c549a0a308
tch_20220923-222907_22,class_20220923-222907_22,TE32-Cp3C,03587b59-04f6-4f30-8221-ed732a330f84,,bc19ce8f-faaa-4cda-b2a8-f0e11ae68c96,39154588-131c-4343-ba57-860ca87f73ae,0b18cbaf-c557-46b2-9354-41880591ec07,37f9d007-9d91-41b4-a0e5-14ae22082c58,974917b0-c6b5-4831-86a5-84cb33750851
tch_20220923-222907_24,class_20220923-222907_24,CqgB-aydX,c54556d0-b296-44c9-951a-33b5dbee8ac1,,697174a0-c6f4-41ca-ab00-94c9d7a9bc08,7d8c7c0f-1317-4c31-8961-55836e303fe5,caa4c8bc-2adb-4d38-8541-a1b5e5c072df,634ad806-5155-4d35-8669-7b783285d76a,c3d2ae15-b4ff-41c2-b0be-4842d0e8443c
tch_20220923-222907_26,class_20220923-222907_26,7g82-fX9i,c69c5aef-2dae-4557-92c6-e07cbbc0ac1f,,5181cab2-4ecb-40e3-9fca-f90168fa28d8,ab7e25e9-3c00-42d6-960b-d1940dd37940,584b7b3c-ba32-47f0-868a-cfb1a3b940d4,8a61e2b7-ad52-4383-9a85-dceb5a309827,adbe3364-e82c-4875-abec-25127fd48c77
tch_20220923-222907_25,class_20220923-222907_25,4NQL-9kHQ,c09b1464-e832-4419-a762-b3a397557aae,,5b119126-9b63-4d82-888a-865bffb34445,2b263630-344b-4ee5-9fbb-c710b025a07d,da78eb5e-4a79-45c2-abd8-02fc06c6a0c5,af442377-6dfa-4493-ab20-cdd348f8f1c3,bf97ad82-4324-4d1d-8b56-71824f5a3fde
tch_20220923-222907_27,class_20220923-222907_27,C32F-489R,38a7f442-e102-44c4-8995-4068fda25569,,ec428eb1-efbb-4e8f-9131-52bddb8e6883,06027e52-6705-4916-9b88-a54f45732f04,3e889429-6c8c-4b19-9627-d76e579002ba,ec0e2b3e-ca03-450d-af2a-431cc9cae1f8,76d255cd-430c-4d8d-929a-740c730660bd
tch_20220923-222907_28,class_20220923-222907_28,ZoP2-LT2y,b45d8d26-f545-47b0-aeb7-011c027948eb,,c8589ed7-0197-4719-ae6a-6e42f6cdc520,dae4772b-d314-4278-8fa5-46afafb29a18,f548968d-1b8c-417d-8b9b-d6bf9fe88da1,d803ef09-4bc1-41c8-9fa8-0febe485719f,c9efa3e2-13ff-4efd-872a-a5b14e495abb
tch_20220923-222907_29,class_20220923-222907_29,B8f2-U674,0e0466ad-10fc-491a-95e2-7cd08112c347,,d4a2ec16-9c2e-42fe-ac38-da6239b4e0fd,7c4c78fb-2b20-45f4-895f-34a1ec43c63e,4facd8f7-05e1-4c4e-bb8d-7bd7fbf10b51,d6fe0ec8-ceb5-4fb2-88e9-3218d1271928,31efee31-5c08-4063-8c8c-8d6dc57f3d75
tch_20220923-222907_30,class_20220923-222907_30,UAvU-FC4J,a2b12d66-15b4-4a9b-aee7-6ed09f66e7d4,,85981826-a23d-43ce-bc08-7058d85ddb6d,c856eafa-cbeb-4b90-a5d4-fac96696e27c,f0f1c48c-42d9-4edb-b75c-a42a974e1dae,5d0301b6-557f-4e3c-bada-a138cd0e0703,bd688203-180f-4d0a-9f95-3168944cd02d
tch_20220923-230002_1,class_20220923-230002_1,4fiB-TacP,c968ead3-a400-4a59-a67e-3e49509a5d02,,b50eecf8-3545-421e-88f6-2895d207f9d7,4132eb5c-a46a-40e1-80fe-8d7fcb87a4e2,8cf4801f-2dd6-4781-8a06-aebd9c4a4919,adf7a049-953c-4ae2-b6ac-246c0f2f8daf,6292d90b-dc6a-46ed-a27e-7456429acc17
tch_20220923-230002_3,class_20220923-230002_3,G926-zeQk,e862b49f-dc52-49ca-8579-7bf2937f7370,,32e0deb5-b849-4b37-bdbe-8a04302a4843,8931f593-bdda-41e8-89c4-730db4a2edac,6440ebc0-5cab-4c53-b2fa-1b726743868a,ad721ab7-d4d9-46d1-a0c9-e8b33edf9f94,9678aff4-cb21-4900-a18c-daa0f181aa50
tch_20220923-230002_4,class_20220923-230002_4,ZypX-sXp3,3b1a7bdb-c376-4549-81c8-23b86dafea46,,cb5d1e34-bdd9-474e-9d92-8df5d6d4922b,c3560716-7912-43e6-92e9-c8edf4ce132e,bc952881-8212-4564-a893-70e80e249b2a,8cabb283-596f-4abf-a529-ec78205c0a4e,1fdc022c-9236-45bd-aaa8-df6073a1df76
tch_20220923-230002_2,class_20220923-230002_2,E7VD-rZmT,ebf50bf2-5a2a-4316-9a97-164724422184,,03a90f16-9703-4642-afc5-419787a0045d,23acfcb5-2194-4261-b382-b77718e96757,5f016e97-7bbc-4c65-91f9-3a094dc58b89,7914d822-10a8-43ea-8ba4-0d2ef5c36b2c,0dd82203-5804-4dc4-83b1-7ef0915586e9
tch_20220923-230002_5,class_20220923-230002_5,Z4Xa-4Uf2,e4cfcd3c-f97c-4be9-a326-989c8746f5e7,,d32c4299-743e-47c6-bd09-f364d9cd8d4e,4d119d6f-c54c-4910-af48-0b5685c816d9,6ba09bec-e3c4-4898-a7c5-f475ca4cc1a7,b8b9b1e5-927d-4d18-a7fb-a39b0d216491,c27c9930-83e5-4a39-a384-8060e88e8b18
tch_20220923-230002_7,class_20220923-230002_7,smd4-aoND,1bdc92fd-c3d5-49d7-ad72-22dab2793656,,6f21cdb7-1259-4229-b70f-3c0260b860ac,35e2933d-ef72-49e0-8a93-a95e0c89b25a,182018aa-f631-47ee-98d7-71e78c3a31a2,0d0bfd70-252e-48ad-9edd-39a8b5406fb1,025b2fef-6c96-4a97-8448-7dbb2c63d058
tch_20220923-230002_6,class_20220923-230002_6,a8uA-sWHB,afbd28fc-fd35-4dc4-b052-ebf4d1fe35a7,,4e279a75-5196-4ad7-a0f0-a3cbf102bdec,13cd1194-7fb2-413d-92ad-583f433deca7,eb9f4069-2a0e-4570-b172-7d473cb8996c,6be9f828-d231-41bf-bc26-3dcedea70180,e2fff3d1-a509-4e8b-95ad-b3f384a4009d
tch_20220923-230002_9,class_20220923-230002_9,A7e2-Cuf9,5a82cd5a-a9a2-4ada-9d3e-3fd6aca15d1a,,acdd4282-0d3a-4435-883b-4ada4068f570,2455d86e-2bc6-49c9-84a6-1b5dd935f6ba,62afe4cb-2a10-40d1-8d10-dbefb2d5c95a,b62cf914-a187-4d41-a066-adf05caeebea,afffe1e3-cb27-4a80-b3c6-75c4996362c3
tch_20220923-230002_8,class_20220923-230002_8,rTy4-923b,31c7ab8c-9730-4bb1-8436-190af83d2798,,e9797b00-cbb0-40ff-9814-a4afc1b5519f,243ceb68-35f8-4781-bd82-7b809a23a533,9607f0c9-0dcf-457f-9ae3-872cae42bbee,a7a68e0e-91cc-4e8b-ba48-7a0202c009e8,52712b5b-9070-4cf9-b32e-060349b762e6
tch_20220923-230002_11,class_20220923-230002_11,fD9Z-We3o,1b23a343-4f6c-4cbe-9936-0129ba6217da,,241e6c35-9612-4032-93f5-2208e0ab4ba3,9900f59c-428d-47ea-bb0f-49d056f063e6,68d3448e-ef47-4ca1-a3fc-8ced0bfd2d39,98a3ba29-818e-4293-b322-b855f43cd165,90b835e5-2f71-45d7-9800-17ecf5570560
