Student's First name,Student's Last name,Username,Password,Class key
Perf Child 1484,Test,perfchild_account_0410_s1_1484,Compro11,aX7J-xoT3
Perf Child 1485,Test,perfchild_account_0410_s1_1485,Compro11,6ryh-jk9D
Perf Child 1486,Test,perfchild_account_0410_s1_1486,Compro11,Ka6D-fuCu
Perf Child 1487,Test,perfchild_account_0410_s1_1487,Compro11,4kRE-4jb9
Perf Child 1488,Test,perfchild_account_0410_s1_1488,Compro11,XJs6-24X8
Perf Child 1489,Test,perfchild_account_0410_s1_1489,Compro11,7K7N-eu2A
Perf Child 1490,Test,perfchild_account_0410_s1_1490,Compro11,bCBj-a8xa
Perf Child 1491,Test,perfchild_account_0410_s1_1491,Compro11,k2Aj-ZPnw
Perf Child 1492,Test,perfchild_account_0410_s1_1492,Compro11,2gvP-Mfdx
Perf Child 1493,Test,perfchild_account_0410_s1_1493,Compro11,pW32-X7UA
Perf Child 1494,Test,perfchild_account_0410_s1_1494,Compro11,p93Y-fg2x
Perf Child 1495,Test,perfchild_account_0410_s1_1495,Compro11,j63P-gWvk
Perf Child 1496,Test,perfchild_account_0410_s1_1496,Compro11,9BRq-8fYv
Perf Child 1497,Test,perfchild_account_0410_s1_1497,Compro11,peGd-f8sG
Perf Child 1498,Test,perfchild_account_0410_s1_1498,Compro11,bz9v-AJBF
Perf Child 1499,Test,perfchild_account_0410_s1_1499,Compro11,Grmo-m4Mo
Perf Child 1500,Test,perfchild_account_0410_s1_1500,Compro11,9nU7-cBeD
Perf Child 1501,Test,perfchild_account_0410_s1_1501,Compro11,h4az-a39k
Perf Child 1502,Test,perfchild_account_0410_s1_1502,Compro11,UHWo-KQF3
Perf Child 1503,Test,perfchild_account_0410_s1_1503,Compro11,MhAT-c3pG
Perf Child 1504,Test,perfchild_account_0410_s1_1504,Compro11,2C3G-rRGA
Perf Child 1505,Test,perfchild_account_0410_s1_1505,Compro11,s3WB-R3H8
Perf Child 1506,Test,perfchild_account_0410_s1_1506,Compro11,4jf4-6Tr6
Perf Child 1507,Test,perfchild_account_0410_s1_1507,Compro11,Qw3T-82fm
Perf Child 1508,Test,perfchild_account_0410_s1_1508,Compro11,oRcG-8Hiw
Perf Child 1509,Test,perfchild_account_0410_s1_1509,Compro11,bL9n-4c32
Perf Child 1510,Test,perfchild_account_0410_s1_1510,Compro11,87E2-tVQW
Perf Child 1511,Test,perfchild_account_0410_s1_1511,Compro11,qvR2-fP4W
Perf Child 1512,Test,perfchild_account_0410_s1_1512,Compro11,BExu-PwnE
Perf Child 1513,Test,perfchild_account_0410_s1_1513,Compro11,pT62-9z7W
Perf Child 1514,Test,perfchild_account_0410_s1_1514,Compro11,meu3-i6Yh
Perf Child 1515,Test,perfchild_account_0410_s1_1515,Compro11,L6dY-D76a
Perf Child 1516,Test,perfchild_account_0410_s1_1516,Compro11,7Eof-A9tA
Perf Child 1517,Test,perfchild_account_0410_s1_1517,Compro11,z8sU-8Wpc
Perf Child 1518,Test,perfchild_account_0410_s1_1518,Compro11,XbWZ-YWUy
Perf Child 1519,Test,perfchild_account_0410_s1_1519,Compro11,XDBK-EH4X
Perf Child 1520,Test,perfchild_account_0410_s1_1520,Compro11,NsCE-B28g
Perf Child 1521,Test,perfchild_account_0410_s1_1521,Compro11,k9C7-Zqf3
Perf Child 1522,Test,perfchild_account_0410_s1_1522,Compro11,YgE9-62gs
Perf Child 1523,Test,perfchild_account_0410_s1_1523,Compro11,2YRm-iCR3
Perf Child 1524,Test,perfchild_account_0410_s1_1524,Compro11,8wHT-c637
Perf Child 1525,Test,perfchild_account_0410_s1_1525,Compro11,tbu2-4TEy
Perf Child 1526,Test,perfchild_account_0410_s1_1526,Compro11,VP2M-Z2k8
Perf Child 1527,Test,perfchild_account_0410_s1_1527,Compro11,4tUH-n26N
Perf Child 1528,Test,perfchild_account_0410_s1_1528,Compro11,FL86-dxyx
Perf Child 1529,Test,perfchild_account_0410_s1_1529,Compro11,UEkc-C462
Perf Child 1530,Test,perfchild_account_0410_s1_1530,Compro11,2qjN-7yNw
Perf Child 1531,Test,perfchild_account_0410_s1_1531,Compro11,Ui9H-j43c
Perf Child 1532,Test,perfchild_account_0410_s1_1532,Compro11,R38m-29gj
Perf Child 1533,Test,perfchild_account_0410_s1_1533,Compro11,b3Uf-tV96
Perf Child 1534,Test,perfchild_account_0410_s1_1534,Compro11,waDr-8aM7
Perf Child 1535,Test,perfchild_account_0410_s1_1535,Compro11,6YNC-TLz9
Perf Child 1536,Test,perfchild_account_0410_s1_1536,Compro11,HWjs-47Cy
Perf Child 1537,Test,perfchild_account_0410_s1_1537,Compro11,N2pe-6gPV
Perf Child 1538,Test,perfchild_account_0410_s1_1538,Compro11,f3qE-3gDn
Perf Child 1539,Test,perfchild_account_0410_s1_1539,Compro11,bGp8-Y69J
Perf Child 1540,Test,perfchild_account_0410_s1_1540,Compro11,T8Mo-udhD
Perf Child 1541,Test,perfchild_account_0410_s1_1541,Compro11,mTx6-bM8c
Perf Child 1542,Test,perfchild_account_0410_s1_1542,Compro11,PAgL-9JH9
Perf Child 1543,Test,perfchild_account_0410_s1_1543,Compro11,X34b-7vtY
Perf Child 1544,Test,perfchild_account_0410_s1_1544,Compro11,axU2-ck2P
Perf Child 1545,Test,perfchild_account_0410_s1_1545,Compro11,yf84-8M8g
Perf Child 1546,Test,perfchild_account_0410_s1_1546,Compro11,ed6M-7sn2
Perf Child 1547,Test,perfchild_account_0410_s1_1547,Compro11,WVuK-c42r
Perf Child 1548,Test,perfchild_account_0410_s1_1548,Compro11,9Krj-3HsN
Perf Child 1549,Test,perfchild_account_0410_s1_1549,Compro11,xR6J-2eCF
Perf Child 1550,Test,perfchild_account_0410_s1_1550,Compro11,QoA7-487G
Perf Child 1551,Test,perfchild_account_0410_s1_1551,Compro11,2ioG-Pqan
Perf Child 1552,Test,perfchild_account_0410_s1_1552,Compro11,n4F6-FLe9
Perf Child 1553,Test,perfchild_account_0410_s1_1553,Compro11,FpUy-YC2Y
Perf Child 1554,Test,perfchild_account_0410_s1_1554,Compro11,7Cw3-BdFG
Perf Child 1555,Test,perfchild_account_0410_s1_1555,Compro11,ktQ4-68g4
Perf Child 1556,Test,perfchild_account_0410_s1_1556,Compro11,i49J-dryD
Perf Child 1557,Test,perfchild_account_0410_s1_1557,Compro11,dv8k-gpCi
Perf Child 1558,Test,perfchild_account_0410_s1_1558,Compro11,QbBM-eN9T
Perf Child 1559,Test,perfchild_account_0410_s1_1559,Compro11,dBN3-pf7y
Perf Child 1560,Test,perfchild_account_0410_s1_1560,Compro11,8Y8u-mayL
Perf Child 1561,Test,perfchild_account_0410_s1_1561,Compro11,Cp7n-iMk2
Perf Child 1562,Test,perfchild_account_0410_s1_1562,Compro11,8XiT-oxcr
Perf Child 1563,Test,perfchild_account_0410_s1_1563,Compro11,JM6U-7iGp
Perf Child 1564,Test,perfchild_account_0410_s1_1564,Compro11,aX7J-xoT3
Perf Child 1565,Test,perfchild_account_0410_s1_1565,Compro11,6ryh-jk9D
Perf Child 1566,Test,perfchild_account_0410_s1_1566,Compro11,Ka6D-fuCu
Perf Child 1567,Test,perfchild_account_0410_s1_1567,Compro11,4kRE-4jb9
Perf Child 1568,Test,perfchild_account_0410_s1_1568,Compro11,XJs6-24X8
Perf Child 1569,Test,perfchild_account_0410_s1_1569,Compro11,7K7N-eu2A
Perf Child 1570,Test,perfchild_account_0410_s1_1570,Compro11,bCBj-a8xa
Perf Child 1571,Test,perfchild_account_0410_s1_1571,Compro11,k2Aj-ZPnw
Perf Child 1572,Test,perfchild_account_0410_s1_1572,Compro11,2gvP-Mfdx
Perf Child 1573,Test,perfchild_account_0410_s1_1573,Compro11,pW32-X7UA
Perf Child 1574,Test,perfchild_account_0410_s1_1574,Compro11,p93Y-fg2x
Perf Child 1575,Test,perfchild_account_0410_s1_1575,Compro11,j63P-gWvk
Perf Child 1576,Test,perfchild_account_0410_s1_1576,Compro11,9BRq-8fYv
Perf Child 1577,Test,perfchild_account_0410_s1_1577,Compro11,peGd-f8sG
Perf Child 1578,Test,perfchild_account_0410_s1_1578,Compro11,bz9v-AJBF
Perf Child 1579,Test,perfchild_account_0410_s1_1579,Compro11,Grmo-m4Mo
Perf Child 1580,Test,perfchild_account_0410_s1_1580,Compro11,9nU7-cBeD
Perf Child 1581,Test,perfchild_account_0410_s1_1581,Compro11,h4az-a39k
Perf Child 1582,Test,perfchild_account_0410_s1_1582,Compro11,UHWo-KQF3
Perf Child 1583,Test,perfchild_account_0410_s1_1583,Compro11,MhAT-c3pG
Perf Child 1584,Test,perfchild_account_0410_s1_1584,Compro11,2C3G-rRGA
Perf Child 1585,Test,perfchild_account_0410_s1_1585,Compro11,s3WB-R3H8
Perf Child 1586,Test,perfchild_account_0410_s1_1586,Compro11,4jf4-6Tr6
Perf Child 1587,Test,perfchild_account_0410_s1_1587,Compro11,Qw3T-82fm
Perf Child 1588,Test,perfchild_account_0410_s1_1588,Compro11,oRcG-8Hiw
Perf Child 1589,Test,perfchild_account_0410_s1_1589,Compro11,bL9n-4c32
Perf Child 1590,Test,perfchild_account_0410_s1_1590,Compro11,87E2-tVQW
Perf Child 1591,Test,perfchild_account_0410_s1_1591,Compro11,qvR2-fP4W
Perf Child 1592,Test,perfchild_account_0410_s1_1592,Compro11,BExu-PwnE
Perf Child 1593,Test,perfchild_account_0410_s1_1593,Compro11,pT62-9z7W
Perf Child 1594,Test,perfchild_account_0410_s1_1594,Compro11,meu3-i6Yh
Perf Child 1595,Test,perfchild_account_0410_s1_1595,Compro11,L6dY-D76a
Perf Child 1596,Test,perfchild_account_0410_s1_1596,Compro11,7Eof-A9tA
Perf Child 1597,Test,perfchild_account_0410_s1_1597,Compro11,z8sU-8Wpc
Perf Child 1598,Test,perfchild_account_0410_s1_1598,Compro11,XbWZ-YWUy
Perf Child 1599,Test,perfchild_account_0410_s1_1599,Compro11,XDBK-EH4X
Perf Child 1600,Test,perfchild_account_0410_s1_1600,Compro11,NsCE-B28g
