Student's First name,Student's Last name,Username,Password,Class key
Perf Child 1931,Test,perfchild_account_2712_s1_1931,Compro11,e7jb-WL2M
Perf Child 1932,Test,perfchild_account_2712_s1_1932,Compro11,peZG-LPkw
Perf Child 1933,Test,perfchild_account_2712_s1_1933,Compro11,2rTF-mXB9
Perf Child 1934,Test,perfchild_account_2712_s1_1934,Compro11,Pqsb-4z2w
Perf Child 1935,Test,perfchild_account_2712_s1_1935,Compro11,MToZ-27Mh
Perf Child 1936,Test,perfchild_account_2712_s1_1936,Compro11,XdUc-7323
Perf Child 1937,Test,perfchild_account_2712_s1_1937,Compro11,43qb-oijZ
Perf Child 1938,Test,perfchild_account_2712_s1_1938,Compro11,Uvk6-cE4z
Perf Child 1939,Test,perfchild_account_2712_s1_1939,Compro11,t2kW-4y9c
Perf Child 1940,Test,perfchild_account_2712_s1_1940,Compro11,j6i3-gsTE
Perf Child 1941,Test,perfchild_account_2712_s1_1941,Compro11,fAV4-PtoL
Perf Child 1942,Test,perfchild_account_2712_s1_1942,Compro11,i4MN-qwUJ
Perf Child 1943,Test,perfchild_account_2712_s1_1943,Compro11,878h-q9gn
Perf Child 1944,Test,perfchild_account_2712_s1_1944,Compro11,26s2-9LUQ
Perf Child 1945,Test,perfchild_account_2712_s1_1945,Compro11,kt8J-F4oh
Perf Child 1946,Test,perfchild_account_2712_s1_1946,Compro11,eB82-wdjD
Perf Child 1947,Test,perfchild_account_2712_s1_1947,Compro11,8vsh-7wA3
Perf Child 1948,Test,perfchild_account_2712_s1_1948,Compro11,nAKb-co2A
Perf Child 1949,Test,perfchild_account_2712_s1_1949,Compro11,CHzt-kC7n
Perf Child 1950,Test,perfchild_account_2712_s1_1950,Compro11,2acq-6keM
Perf Child 1951,Test,perfchild_account_2712_s1_1951,Compro11,XQh2-z2Uh
Perf Child 1952,Test,perfchild_account_2712_s1_1952,Compro11,Tumj-mJQP
Perf Child 1953,Test,perfchild_account_2712_s1_1953,Compro11,463N-WRF3
Perf Child 1954,Test,perfchild_account_2712_s1_1954,Compro11,M9u7-2M3p
Perf Child 1955,Test,perfchild_account_2712_s1_1955,Compro11,mW72-vhuB
Perf Child 1956,Test,perfchild_account_2712_s1_1956,Compro11,9kqs-3pob
Perf Child 1957,Test,perfchild_account_2712_s1_1957,Compro11,3VBo-2fX9
Perf Child 1958,Test,perfchild_account_2712_s1_1958,Compro11,mNPd-s9T9
Perf Child 1959,Test,perfchild_account_2712_s1_1959,Compro11,39T2-m6BC
Perf Child 1960,Test,perfchild_account_2712_s1_1960,Compro11,6U7q-G783
Perf Child 1961,Test,perfchild_account_2712_s1_1961,Compro11,QE6y-82Jp
Perf Child 1962,Test,perfchild_account_2712_s1_1962,Compro11,6Uh8-D4bp
Perf Child 1963,Test,perfchild_account_2712_s1_1963,Compro11,K28w-pxBR
Perf Child 1964,Test,perfchild_account_2712_s1_1964,Compro11,Ci7M-NGdB
Perf Child 1965,Test,perfchild_account_2712_s1_1965,Compro11,DpX7-8uYt
Perf Child 1966,Test,perfchild_account_2712_s1_1966,Compro11,q37Z-bjUt
Perf Child 1967,Test,perfchild_account_2712_s1_1967,Compro11,vYd8-WHtY
Perf Child 1968,Test,perfchild_account_2712_s1_1968,Compro11,4bDU-9rtX
Perf Child 1969,Test,perfchild_account_2712_s1_1969,Compro11,9k94-QcMo
Perf Child 1970,Test,perfchild_account_2712_s1_1970,Compro11,j49g-Dd9c
Perf Child 1971,Test,perfchild_account_2712_s1_1971,Compro11,GD8o-BFqP
Perf Child 1972,Test,perfchild_account_2712_s1_1972,Compro11,R2Kx-29F3
Perf Child 1973,Test,perfchild_account_2712_s1_1973,Compro11,RG32-ZtQ9
Perf Child 1974,Test,perfchild_account_2712_s1_1974,Compro11,B6FB-ceJk
Perf Child 1975,Test,perfchild_account_2712_s1_1975,Compro11,BE9z-y9D6
Perf Child 1976,Test,perfchild_account_2712_s1_1976,Compro11,4T74-i9m2
Perf Child 1977,Test,perfchild_account_2712_s1_1977,Compro11,rP37-P76Z
Perf Child 1978,Test,perfchild_account_2712_s1_1978,Compro11,PqC9-e346
Perf Child 1979,Test,perfchild_account_2712_s1_1979,Compro11,3Rn7-rhNH
Perf Child 1980,Test,perfchild_account_2712_s1_1980,Compro11,mjr7-ige7
Perf Child 1981,Test,perfchild_account_2712_s1_1981,Compro11,xFUz-y2Bb
Perf Child 1982,Test,perfchild_account_2712_s1_1982,Compro11,dco2-kw7m
Perf Child 1983,Test,perfchild_account_2712_s1_1983,Compro11,jEvY-9iJh
Perf Child 1984,Test,perfchild_account_2712_s1_1984,Compro11,vaM8-29xu
Perf Child 1985,Test,perfchild_account_2712_s1_1985,Compro11,EA6y-8akX
Perf Child 1986,Test,perfchild_account_2712_s1_1986,Compro11,kcLY-7oM6
Perf Child 1987,Test,perfchild_account_2712_s1_1987,Compro11,yozb-o4Xp
Perf Child 1988,Test,perfchild_account_2712_s1_1988,Compro11,3GeJ-muxQ
Perf Child 1989,Test,perfchild_account_2712_s1_1989,Compro11,4sJE-o282
Perf Child 1990,Test,perfchild_account_2712_s1_1990,Compro11,HbyH-zn3p
Perf Child 1991,Test,perfchild_account_2712_s1_1991,Compro11,Lgp7-JobB
Perf Child 1992,Test,perfchild_account_2712_s1_1992,Compro11,QvRf-PfW7
Perf Child 1993,Test,perfchild_account_2712_s1_1993,Compro11,Wk7C-Dy3b
Perf Child 1994,Test,perfchild_account_2712_s1_1994,Compro11,26kq-8ye2
Perf Child 1995,Test,perfchild_account_2712_s1_1995,Compro11,83Eb-T9U4
Perf Child 1996,Test,perfchild_account_2712_s1_1996,Compro11,xfnm-dbEb
Perf Child 1997,Test,perfchild_account_2712_s1_1997,Compro11,2uU2-3Zpr
Perf Child 1998,Test,perfchild_account_2712_s1_1998,Compro11,L3nf-2gW3
Perf Child 1999,Test,perfchild_account_2712_s1_1999,Compro11,FnTC-9ruX
Perf Child 2000,Test,perfchild_account_2712_s1_2000,Compro11,o9jf-JR69
